id,url,title,category_id,created_at,updated_at,strength,last_added_at,contents_preview,thumbnail,summaries_count,user_articles_count,cluster_id,auto_summary_error_status
215,http://qiita.com/emsk/items/fbe0a4ac2269a743dc17,"
      これからテストを書き始めたい人のための Rails+RSpec+Spork+FactoryGirl チュートリアル（その２） - Qiita
    ",4,"2013-10-24 11:09:52.040633","2013-11-04 07:29:47.178012",1,"2013-10-24 11:09:52.085918","require 'rubygems'
require 'spork'
#uncomment the following line to use spork with the debugger
#require 'spork/ext/ruby-debug'
Spork.prefork do
# Loading more in this block will cause your tests to r",no_image.png,1,1,165,
216,http://d.hatena.ne.jp/CortYuming/20120526/p3," Rails 3 でやってみた --『スはスペックのス 【第 1 回】 RSpec の概要と、RSpec on Rails (モデル編)』 - 牌語備忘録 - pygo",4,"2013-10-24 11:10:09.283240","2013-11-04 07:29:47.962456",1,"2013-10-24 11:10:09.361029"," Rails 3 でやってみた --『スはスペックのス 【第 1 回】 RSpec の概要と、RSpec on Rails (モデル編)』
Rails
*1
Rubyist Magazine - スはスペックのス 【第 1 回】 RSpec の概要と、RSpec on Rails (モデル編)
元は Rails 2.0.2 と RSpec1.1.3 だったので、今現在最新の Rails 3.2.3",no_image.png,1,1,408,
217,http://blog.livedoor.jp/sasata299/archives/51277861.html,"RSpecでテストコードを書いたまとめ - (゜∀゜)o彡 sasata299's blog",4,"2013-10-24 11:10:20.223876","2013-11-04 07:29:51.704401",1,"2013-10-24 11:10:20.319666","最近は Ruby のテストに興味があっていろいろ試しています。
今気になっているのは RSpec と Cucumber の2つ。今回はまず RSpec を色々触ってみたのでそのときのログをメモってみます。RSpec については RSpec + Autotest::screen = 最高の開発環境 でも書きましたが、BDD(振舞駆動開発)のフレームワークで、describe と it という2つのメ",http://livedoor.blogimg.jp/sasata299/imgs/f/4/f482b575.jpg,1,1,408,
218,http://magazine.rubyist.net/?0021-Rspec#l50,"Rubyist Magazine - スはスペックのス 【第 1 回】 RSpec の概要と、RSpec on Rails (モデル編)",4,"2013-10-24 11:11:09.247237","2013-11-04 07:29:52.274654",1,"2013-10-24 11:11:09.333896","この連載では Test::Unit を代替するフレームワークである
RSpecの使い方や、その背後にある考え方を何回かに分けて連載形式でお届けします。
連載全体を通じて、以下のような内容を紹介したいと考えています。
RSpec とは何か。RSpec の使い方、特に Rspec on Rails を使った Rails アプリ開発への適用
テスト駆動開発の進め方と、テスト駆動開発的な設計アプローチ
R",no_image.png,1,1,408,
219,http://weekly.ascii.jp/elem/000/000/180/180318/,"
ヤフーがSmartWatch専用アプリ“雨雲レーダー”を爆速公開 台風接近もキャッチ
",4,"2013-10-25 07:46:37.533598","2013-11-04 07:29:52.790837",1,"2013-10-25 07:46:37.594658"," ヤフーはソニーの『SmartWatch 2(SW2)』に対応するAndroidアプリ『雨雲レーダー for SmartWatch』を公開した。Android版『Yahoo!地図』と連携して、SmartWatch上で雨雲の状況を確認できるアプリだ。2013年10月25日の『SW2』発売日に爆速でリリースしてきた。
機能は単純で、起動すると自動的に現在地の雨雲の様子を表示する。タップすると全国地図に",http://vsc.send.microad.jp/delivery/avw.php?zoneid=808&cb=INSERT_RANDOM_NUMBER_HERE&n=a1811b87&ct0=INSERT_CLICKURL_HERE&snr=1,1,1,127,
220,http://qiita.com/k-shogo/items/870b6d3939dd08da2de4,"
      nginx - 無料のSSL証明書StartSSLを活用する - Qiita [キータ]
    ",4,"2013-10-30 22:22:05.856382","2013-11-04 07:29:53.517564",1,"2013-10-30 22:22:05.990326","
背景
自前のサービスでhttps通信をサポートするには、SSL証明書が必要になります。
自分で使用するだけなら、SSL証明書も自前で作成するいわゆるオレオレ証明書を用いても良いのですが、外部に公開するサービスの場合そうとも行きません。
SSL証明書というと値段が高い印象がありましたが、StartSSLというサービスで無料でSSL証明書の発行を受けられると言うことで試してみました。
StartSS",http://k-shogo.github.io/assets/images/2013-10-07-start-ssl/01.jpg,1,1,165,
221,http://dailynews.yahoo.co.jp/fc/sports/matsuyama_hideki/?1383277205,"松山英樹 - Yahoo!ニュース",8,"2013-11-01 08:49:14.989875","2013-11-04 07:29:54.000694",1,"2013-11-01 08:49:15.182187","
初日28位の松山英樹が背中痛で棄権
中国・上海のシェーシャンGCで開催されている、世界ゴルフ選手権「WGC HSBCチャンピオンズ」の2日目。1アンダー28位タイで初日を終えていた松山英樹が、第2ラウンドスタート前に背中痛のため棄権した。(GDO)[記事全文]
第2Rスタート直前に棄権
・ 松山英樹が第2ラウンドスタート前に背中痛のため棄権 - ゴルフ情報ALBA.Net(11月1日)
・ 松山",http://lpt.c.yimg.jp/im_sigg2oNyALYSH_c1WFF9htZCQg---x200-y150-q90/amd/20131101-00000000-alba-000-thumb.jpg,1,1,497,
222,http://hotentry.hatenablog.jp/entry/2013/11/02/104314,"面白い記事を見つけてホッテントリに送り込んでる人達 - はてブのまとめ",4,"2013-11-02 05:48:53.230109","2013-11-04 07:29:54.402764",1,"2013-11-02 05:48:53.307865","おわりに
本来は自分達でおもしろサイトを探してくるのが一番なのだが、全員がそんな時間があるわけでもない。今回紹介した人達のブクマしたサイトを援護するだけでも、はてなブックマークは更に面白くなるんじゃないだろうか。※idコール飛びまくりですいませんm(__)m
",http://cdn-ak.f.st-hatena.com/images/fotolife/p/ponako10/20130521/20130521002040.png,1,1,294,
223,http://zasshi.news.yahoo.co.jp/article?a=20131102-00000002-pseven-bus_all,"イオンで一日過ごす「イオニスト」増殖で消費の定石変わった （NEWS ポストセブン） - Yahoo!ニュース",1,"2013-11-02 05:49:15.626102","2013-11-04 07:29:55.137172",1,"2013-11-02 05:49:15.787550","
全国に約120か所ある巨大ショッピングセンター(SC)の「イオンモール」。そこで休日に一日中過ごす家族のことを指して、イオニストなる造語まで登場している。
千葉県に住む30代主婦は、休日だけでなく平日も週に2回は近所のイオンモールに出掛けるという。
「イオンに行けば食品スーパーはもちろん、100円ショップにユニクロ、マッサージ店やクリニックまで何でも入っています。小さな子供を連れて行っても安心な",no_image.png,1,2,292,
224,http://bazubu.com/contentmarketing-14765.html,"コンテンツマーケティング｜弊社が広告費ゼロで売上を劇的に上げた方法",4,"2013-11-02 05:49:50.087684","2013-11-04 07:29:58.821389",1,"2013-11-02 05:49:50.309317","
Tweet
Tweetきっと、あなたの会社は、PPC広告に頼った集客をしていることだろう。
そしてPPC広告の単価が上昇している影響で利益率はどんどん下がってきているのではないだろうか。さらに、「今はまだいいが、このままでは3年後はどうなっているのだろう」と将来の売上に対する不安が日に日に募っていることだろう。
一方、自社の話で恐縮だが、バズ部は、全くPPC広告を出すことがなく、毎月好きなだ",http://bazubu.com/wp-content/uploads/2013/11/contents-marketing.png,1,1,253,
225,http://growthhackjapan.com/2013-11-01-13-things-you-should-know-to-increase-traffic-without-violating-google-guideline/," » グーグルのガイドラインに違反すること無くトラフィックを増やす13の心得 |  Growth Hack Japan  グロースハックの最新情報",4,"2013-11-02 05:50:31.897856","2013-11-04 07:29:59.917498",1,"2013-11-02 05:50:31.960170","
執筆: Ryutaro Mori, Vapes Inc,.(株式会社Vapes)
「SEOなんて時代遅れ」
最近良く耳にする言葉です。
事実として、ブラックハットSEO(隠しテキストや不自然な被リンク施策)に対してグーグルが監視を強める中、多くのビジネスにとってSEO対策のみで集客を行う時代は終焉に近づいていると言えるでしょう。
一方で、大手検索エンジンの月間ユニークビジター数を見ると、圧倒的に",http://static.freepik.com/free-photo/seo-vector-material_34-38521.jpg,1,1,165,
226,http://at-grandpa.hatenablog.jp/entry/2013/11/01/072636,"「MVCの勘違い」について、もう一度考えてみる - 圧倒亭グランパのブログ",8,"2013-11-02 05:55:31.818692","2013-11-04 07:30:00.638148",1,"2013-11-02 05:55:31.891675","MVCの勘違いに関しては、以下のSlideShareが有名かと思います。
やはりお前らのMVCは間違っている @mugeso
これにはドキッとしたことを覚えています。
このスライドで「間違っている!」と指摘されている形式を、そういうものだと理解していたからです。
上記で指摘されている勘違い形式を、自分なりにわかりやすく噛み砕き、図にしてみました。
Userからの入力をControllerが受け取る",http://cdn-ak.f.st-hatena.com/images/fotolife/a/at_grandpa/20131101/20131101063913.png,1,1,277,
227,http://www.advertimes.com/20131101/article132654/,"マーケターが世の中のトレンドを発見するためのサイトがオープン | AdverTimes（アドタイ）",4,"2013-11-02 06:25:39.297320","2013-11-04 07:30:01.274370",1,"2013-11-02 06:25:39.367797","プラスアルファ・コンサルティングとズノーは11月1日、ネット上で話題のワードをテキストマイニング技術で分析し、ヒットの真相やネットユーザーの動向を紹介するWebサイト「ミシェル!」をオープンした。
このサイトは、プラスアルファ・コンサルティングが開発したソーシャル分析ツール「見える化エンジン」を活用。インターネット上のブログ・口コミ情報、ソーシャルメディア、テレビ・CMデータなどを収集し、話題の商",http://www.advertimes.com/wp-content/uploads/michel-300x275.png,1,1,97,
228,http://aniram-czech.hatenablog.com/entry/2013/11/02/111443,"村上春樹の「好き」「嫌い」はどこで分かれるのか？　に関する一考察 - (チェコ好き)の日記",5,"2013-11-02 07:16:27.887777","2013-11-04 07:30:01.903933",1,"2013-11-02 07:16:27.947304","「村上春樹の小説がどうも好かん」という方に、たまに出くわします。一方私は、けっこうな村上ファンです。長編小説はすべて読んでおり、短編小説も一部をのぞいてほとんど読んでいます。エッセイもたくさん持っています。ただし、村上ファンであることを公言するとアンチ村上派に鼻で笑われるので、最近は「村上春樹が好き」であることを、あまり表立って言わないようにしています。
(表立って言えないので、ブログに書いていま",http://ecx.images-amazon.com/images/I/31gQRZKHSiL._SL160_.jpg,1,1,80,
229,http://zasshi.news.yahoo.co.jp/article?a=20131101-00000011-pseven-spo,"ダル　モデルとデートの翌々日に寿司店で古閑美保と半沢談義 （NEWS ポストセブン） - Yahoo!ニュース",8,"2013-11-02 11:33:10.329147","2013-11-04 07:30:02.707775",1,"2013-11-02 11:33:10.487588","
現在、帰国中のダルビッシュ有(27才)は、元プロゴルファー・古閑美保(30才)が生活する都内の超高級マンションで寝泊まりしているという。このマンションを契約しているのはダルで、いわば同棲生活中というわけだ。
しかし10月26日、ダルはハーフモデルのMALIA(30才)らと六本木界隈で会食。もちろんその場には古閑はいなかった。さらには途中、MALIAとツーショットで会員制バーに消えるシーンもあった",no_image.png,1,1,269,
